#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 4945, 3, KL2YI,     2.89, 5,   coast,  -11.44,  82308.00, 1719.02,  116.63,   36.63,   36.63, 19.6, 4.15, 4.14, 4.12, 1, 1,  7,  40.8857281,-104.6384535,  1698.0, 2019,  6,  2,  3, 47, 21,        2,       30, 235,  86,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,  0,  0, 20, 23,  0,  0,  0, 17, 21,  0,  0, 21,  0,  0, 20,  0, 35,  0,  0, 30
6, 4945, 3, KL2YI,     2.90, 5,   coast,  -11.44,  82279.00, 1721.88,  119.49,   36.52,   36.52, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857281,-104.6384535,  1698.0, 2019,  6,  2,  3, 47, 21,        2,       30, 235,  86,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,  0,  0, 20, 23,  0,  0,  0, 17, 21,  0,  0, 21,  0,  0, 20,  0, 35,  0,  0, 30
6, 4945, 3, KL2YI,     2.90, 5,   coast,  -11.44,  82279.00, 1721.88,  119.49,   36.52,   36.52, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857281,-104.6384535,  1698.0, 2019,  6,  2,  3, 47, 21,        2,       30, 235,  86,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,  0,  0, 20, 23,  0,  0,  0, 17, 21,  0,  0, 21,  0,  0, 20,  0, 35,  0,  0, 30
6, 4945, 3, KL2YI,     2.91, 5,   coast,  -11.44,  82264.00, 1723.36,  120.97,   36.40,   36.40, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857281,-104.6384535,  1698.0, 2019,  6,  2,  3, 47, 21,        2,       30, 235,  86,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,  0,  0, 20, 23,  0,  0,  0, 17, 21,  0,  0, 21,  0,  0, 20,  0, 35,  0,  0, 30
6, 4945, 3, KL2YI,     2.92, 5,   coast,  -11.44,  82284.00, 1721.39,  119.00,   36.29,   36.29, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857281,-104.6384535,  1698.0, 2019,  6,  2,  3, 47, 21,        2,       30, 235,  86,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,  0,  0, 20, 23,  0,  0,  0, 17, 21,  0,  0, 21,  0,  0, 20,  0, 35,  0,  0, 30
6, 4945, 3, KL2YI,     2.93, 5,   coast,  -11.44,  82291.00, 1720.70,  118.31,   36.17,   36.17, 19.5, 4.14, 4.15, 4.12, 1, 1,  7,  40.8857281,-104.6384535,  1698.0, 2019,  6,  2,  3, 47, 21,        2,       30, 235,  86,   2.2,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 22,  0,  0,  0,  0, 20, 23,  0,  0,  0, 17, 21,  0,  0, 21,  0,  0, 20,  0, 35,  0,  0, 30
6, 4945, 3, KL2YI,     2.94, 5,   coast,  -11.44,  82278.00, 1721.98,  119.59,   36.06,   36.06, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     2.94, 5,   coast,  -11.44,  82278.00, 1721.98,  119.59,   36.06,   36.06, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     2.94, 5,   coast,  -11.44,  82278.00, 1721.98,  119.59,   36.06,   36.06, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     2.94, 5,   coast,  -11.44,  82278.00, 1721.98,  119.59,   36.06,   36.06, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     2.94, 5,   coast,  -11.44,  82278.00, 1721.98,  119.59,   36.06,   36.06, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     2.94, 5,   coast,  -11.44,  82278.00, 1721.98,  119.59,   36.06,   36.06, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     2.95, 5,   coast,  -11.44,  82284.00, 1721.39,  119.00,   35.94,   35.94, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     2.96, 5,   coast,  -11.44,  82264.00, 1723.36,  120.97,   35.83,   35.83, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     2.97, 5,   coast,  -11.44,  82290.00, 1720.80,  118.41,   35.72,   35.72, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     2.98, 5,   coast,  -11.44,  82239.00, 1725.82,  123.43,   35.60,   35.60, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     2.99, 5,   coast,  -11.44,  82275.00, 1722.27,  119.88,   35.49,   35.49, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.00, 5,   coast,  -11.44,  82250.00, 1724.74,  122.35,   35.37,   35.37, 19.6, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.01, 5,   coast,  -11.44,  82252.00, 1724.54,  122.15,   35.26,   35.26, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.02, 5,   coast,  -10.90,  82254.00, 1724.34,  121.95,   35.15,   35.15, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.03, 5,   coast,  -10.90,  82232.00, 1726.51,  124.12,   35.04,   35.04, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.04, 5,   coast,  -11.44,  82226.00, 1727.10,  124.71,   34.92,   34.92, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.05, 5,   coast,  -10.90,  82235.00, 1726.22,  123.83,   34.81,   34.81, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.06, 5,   coast,  -11.44,  82229.00, 1726.81,  124.42,   34.70,   34.70, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.07, 5,   coast,  -11.44,  82237.00, 1726.02,  123.63,   34.59,   34.59, 19.6, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.08, 5,   coast,  -10.90,  82236.00, 1726.12,  123.73,   34.48,   34.48, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.09, 5,   coast,  -10.90,  82220.00, 1727.69,  125.31,   34.37,   34.37, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.10, 5,   coast,  -10.90,  82214.00, 1728.29,  125.90,   34.26,   34.26, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.11, 5,   coast,  -10.90,  82242.00, 1725.53,  123.14,   34.15,   34.15, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.12, 5,   coast,  -11.44,  82223.00, 1727.40,  125.01,   34.04,   34.04, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.13, 5,   coast,  -10.90,  82216.00, 1728.09,  125.70,   33.93,   33.93, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.14, 5,   coast,  -10.90,  82193.00, 1730.36,  127.97,   33.82,   33.82, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.15, 5,   coast,  -10.90,  82229.00, 1726.81,  124.42,   33.71,   33.71, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.16, 5,   coast,  -10.90,  82198.00, 1729.86,  127.47,   33.60,   33.60, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.17, 5,   coast,  -10.90,  82228.00, 1726.91,  124.52,   33.49,   33.49, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.18, 5,   coast,  -10.90,  82204.00, 1729.27,  126.88,   33.38,   33.38, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.19, 5,   coast,  -10.90,  82215.00, 1728.19,  125.80,   33.27,   33.27, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.20, 5,   coast,  -10.90,  82200.00, 1729.67,  127.28,   33.16,   33.16, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.21, 5,   coast,  -10.90,  82198.00, 1729.86,  127.47,   33.05,   33.05, 19.5, 4.14, 4.15, 4.12, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.22, 5,   coast,  -11.44,  82182.00, 1731.44,  129.05,   32.94,   32.94, 19.5, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.22, 5,   coast,  -11.44,  82182.00, 1731.44,  129.05,   32.94,   32.94, 19.5, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.23, 5,   coast,  -10.90,  82187.00, 1730.95,  128.56,   32.83,   32.83, 19.5, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.24, 5,   coast,  -10.90,  82171.00, 1732.53,  130.14,   32.72,   32.72, 19.5, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.25, 5,   coast,  -10.90,  82192.00, 1730.45,  128.07,   32.61,   32.61, 19.5, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.26, 5,   coast,  -10.90,  82176.00, 1732.03,  129.64,   32.50,   32.50, 19.5, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.27, 5,   coast,  -10.90,  82197.00, 1729.96,  127.57,   32.39,   32.39, 19.5, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.28, 5,   coast,  -10.90,  82165.00, 1733.12,  130.73,   32.29,   32.29, 19.5, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.29, 5,   coast,  -10.90,  82166.00, 1733.02,  130.63,   32.18,   32.18, 19.6, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.30, 5,   coast,  -10.90,  82161.00, 1733.51,  131.12,   32.07,   32.07, 19.6, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.31, 5,   coast,  -10.90,  82175.00, 1732.13,  129.74,   31.96,   31.96, 19.5, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.32, 5,   coast,  -10.90,  82173.00, 1732.33,  129.94,   31.85,   31.85, 19.5, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.33, 5,   coast,  -10.90,  82146.00, 1734.99,  132.60,   31.74,   31.74, 19.5, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
6, 4945, 3, KL2YI,     3.34, 5,   coast,  -10.90,  82178.00, 1731.84,  129.45,   31.63,   31.63, 19.6, 4.14, 4.14, 4.11, 1, 1,  6,  40.8857367,-104.6384745,  1727.0, 2019,  6,  2,  3, 47, 22,        3,       59, 266,  87,   2.9,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0,  0, 26,  0, 21,  0,  0,  0,  0, 13, 24,  0,  0,  0, 11, 22,  0,  0, 27,  0,  0, 22,  0, 25,  0,  0, 20
